ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
44,Rhode Island,RI,44001,Bristol,44001030100,"Census Tract 301, Bristol County, Rhode Island",1.666121250072,4482,459,1765,165,1702,172,530,315,91,57,463,154,71,45,74,59,729,99,1278,260,355,106,137,110,0,56,592,204,151,44,0,14,11,22,78,39,13,28,11.9,6.9,4.1,2.5,27.2,8.6,2.3,1.5,1.7,1.3,16.3,2.6,28.5,5.0,7.9,2.4,8.0,6.4,0.0,1.3,13.2,4.3,8.6,2.4,0.0,2.4,0.6,1.3,4.6,2.2,0.3,0.6,0.4041,0.3633,0.4204,0.049,0.2082,1.445,0.1796,0.4612,0.9102,0.098,0.702,0.0,2.1714,0.3224,0.3755,0.3755,0.3755,0.502,0.0,0.3673,0.3959,0.3551,1.6203,0.2612,5.6122,0.2163,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2485,198,664,41,39,124,115,113,67,39,54,0,14,275,144,0,14,4.4,0.5,0.9,0.9,2.8,2.5,2.5,1.5,0.9,1.2,0.0,0.9,6.1,3.1,0.0,0.9
44,Rhode Island,RI,44001,Bristol,44001030200,"Census Tract 302, Bristol County, Rhode Island",1.643928493214,3129,365,1175,155,1141,155,195,92,58,36,226,92,127,82,40,40,457,104,876,144,186,63,45,39,9,56,263,118,0,19,0,14,0,19,8,12,0,14,6.2,2.8,3.5,2.2,19.8,7.6,6.0,3.9,1.3,1.3,14.6,3.8,28.0,3.2,5.9,2.1,3.9,3.4,0.3,1.9,8.4,3.6,0.0,1.6,0.0,3.5,0.0,1.7,0.7,1.0,0.0,0.4,0.1184,0.2653,0.151,0.3184,0.1469,1.0,0.0816,0.3265,0.9061,0.0204,0.4082,0.2,1.8612,0.1755,0.2327,0.2327,0.2327,0.0,0.0,0.0,0.0408,0.0,0.0408,0.0,3.1347,0.0082,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5147,77,521,0,14,154,92,42,49,0,14,0,14,67,50,0,14,2.5,0.3,0.0,1.3,4.9,3.0,1.3,1.6,0.0,1.3,0.0,1.3,2.1,1.6,0.0,1.3
44,Rhode Island,RI,44001,Bristol,44001030300,"Census Tract 303, Bristol County, Rhode Island",2.342381991888,4496,372,1705,162,1574,161,439,261,61,37,284,131,38,36,65,60,827,198,1289,163,350,116,42,32,41,60,569,212,0,19,0,14,0,19,8,14,12,12,9.8,5.7,2.7,1.7,18.0,8.1,1.2,1.2,1.4,1.3,18.4,4.0,28.7,2.7,7.8,2.4,2.7,2.0,1.0,1.4,12.7,4.6,0.0,1.1,0.0,2.5,0.0,1.2,0.5,0.9,0.3,0.3,0.2898,0.1796,0.1143,0.0082,0.1551,0.747,0.0531,0.5918,0.9143,0.0857,0.2245,0.3918,2.2081,0.3878,0.3551,0.3551,0.3551,0.0,0.0,0.0,0.0286,0.3551,0.3837,0.0082,3.6939,0.0122,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2317,72,526,78,57,147,135,214,135,0,14,0,14,130,71,0,14,1.6,0.2,1.7,1.3,3.3,3.0,4.8,3.0,0.0,0.9,0.0,0.9,2.9,1.6,0.0,0.9
44,Rhode Island,RI,44001,Bristol,44001030400,"Census Tract 304, Bristol County, Rhode Island",2.532285102282,3992,486,1520,189,1430,181,108,91,2,4,148,72,30,28,1,3,642,167,1166,212,248,95,16,18,13,55,360,192,0,19,0,14,9,19,36,51,15,12,2.7,2.3,0.1,0.2,10.3,4.9,1.1,1.0,0.0,0.1,16.1,4.2,29.2,3.9,6.2,2.4,1.1,1.3,0.3,1.4,9.0,4.7,0.0,1.3,0.0,2.8,0.6,1.3,2.5,3.5,0.4,0.3,0.0041,0.0122,0.0082,0.0041,0.0,0.0286,0.0,0.4449,0.9347,0.0327,0.0694,0.2,1.6817,0.1143,0.249,0.249,0.249,0.0,0.0,0.3673,0.2408,0.4449,1.053,0.102,3.0123,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2148,46,688,1,2,147,153,160,105,0,14,0,14,31,36,21,36,1.2,17.3,0.0,0.1,3.7,3.8,4.0,2.6,0.0,1.1,0.0,1.1,0.8,0.9,0.5,0.9
44,Rhode Island,RI,44001,Bristol,44001030500,"Census Tract 305, Bristol County, Rhode Island",0.580549530934,3090,418,1896,252,1741,264,851,315,86,49,724,221,325,139,49,44,560,247,329,118,466,165,54,51,139,166,177,101,161,62,0,14,6,17,349,183,13,9,27.7,9.5,4.6,2.6,41.6,11.0,12.1,4.6,1.6,1.4,18.1,6.9,10.6,3.5,15.1,4.3,3.1,2.9,4.6,5.4,5.7,3.2,8.5,3.1,0.0,2.2,0.3,1.0,20.0,9.0,0.4,0.3,0.7796,0.4245,0.8286,0.649,0.1918,2.8735,0.6327,0.5673,0.0612,0.6816,0.2898,0.7388,2.3387,0.4327,0.1061,0.1061,0.1061,0.4939,0.0,0.3306,0.8898,0.4449,2.1592,0.502,7.4775,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,452,564,30,37,85,74,9,14,0,14,0,14,53,54,0,14,14.7,2.0,1.0,1.2,2.8,2.4,0.3,0.4,0.0,1.4,0.0,1.4,1.7,1.7,0.0,1.4
44,Rhode Island,RI,44001,Bristol,44001030601,"Census Tract 306.01, Bristol County, Rhode Island",4.27964337146,3508,381,1522,167,1369,154,160,87,68,47,239,86,259,140,180,131,775,188,553,129,333,120,47,42,13,56,234,132,101,50,0,14,0,19,12,20,58,76,4.6,2.5,3.0,2.1,17.5,6.0,9.8,4.8,5.2,3.8,22.1,5.0,15.8,3.3,9.7,3.7,3.4,3.0,0.4,1.6,6.7,3.7,6.6,3.2,0.0,2.8,0.0,1.4,0.9,1.4,1.7,2.2,0.0653,0.2163,0.102,0.5306,0.6898,1.604,0.2531,0.751,0.2653,0.1918,0.3347,0.2367,1.7795,0.151,0.1714,0.1714,0.1714,0.4327,0.0,0.0,0.0735,0.6939,1.2001,0.1306,4.755,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,305,543,0,14,136,108,0,14,0,14,0,14,98,71,0,14,8.8,1.0,0.0,1.2,3.9,3.0,0.0,1.2,0.0,1.2,0.0,1.2,2.8,2.0,0.0,1.2
44,Rhode Island,RI,44001,Bristol,44001030602,"Census Tract 306.02, Bristol County, Rhode Island",1.298061796532,3878,443,2115,203,1907,200,683,206,85,62,488,150,265,113,102,60,1196,330,500,159,559,161,93,74,29,73,183,98,443,145,0,14,0,19,347,149,122,96,18.0,5.0,4.1,3.1,25.6,7.4,8.3,3.6,2.7,1.6,30.8,6.3,12.9,3.8,14.7,4.2,4.9,3.8,0.8,2.0,4.7,2.5,20.9,6.6,0.0,2.0,0.0,1.0,18.2,7.0,3.1,2.5,0.6,0.3633,0.3347,0.4694,0.3429,2.1103,0.4163,0.9551,0.1184,0.649,0.4898,0.3265,2.5388,0.5469,0.0735,0.0735,0.0735,0.8122,0.0,0.0,0.849,0.8449,2.5061,0.6735,7.2287,0.502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2255,579,673,40,38,84,68,0,14,0,14,0,14,59,56,0,14,15.4,1.9,1.0,1.0,2.2,1.8,0.0,1.1,0.0,1.1,0.0,1.1,1.5,1.4,0.0,1.1
44,Rhode Island,RI,44001,Bristol,44001030700,"Census Tract 307, Bristol County, Rhode Island",0.419815268334,3334,578,2159,230,1657,249,858,325,139,95,526,170,299,140,220,119,651,183,544,237,650,187,175,131,93,86,513,279,383,151,0,14,0,19,389,153,8,9,25.7,8.7,7.6,5.0,31.7,9.1,11.9,5.4,6.6,3.3,19.5,6.2,16.3,6.5,19.5,5.8,10.6,7.7,2.9,2.6,15.4,7.9,17.7,6.7,0.0,1.9,0.0,1.1,23.5,9.2,0.2,0.3,0.7265,0.7755,0.5918,0.6408,0.8,3.5346,0.8041,0.6612,0.3143,0.8694,0.8082,0.6449,3.298,0.8612,0.4122,0.4122,0.4122,0.7388,0.0,0.0,0.9184,0.2653,1.9225,0.4122,9.1673,0.7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2802,415,833,129,83,107,121,217,229,1,3,0,14,47,61,12,20,12.5,2.2,3.9,2.5,3.2,3.5,6.5,6.6,0.0,0.1,0.0,1.3,1.4,1.9,0.4,0.6
44,Rhode Island,RI,44001,Bristol,44001030800,"Census Tract 308, Bristol County, Rhode Island",2.309783400028,6274,562,1915,271,1683,263,344,154,107,67,419,119,383,108,157,142,847,152,506,113,445,104,5,21,67,87,521,183,102,98,0,19,0,26,60,51,2844,551,10.0,4.3,3.4,2.0,24.9,5.9,13.4,3.8,2.5,2.3,13.5,2.6,8.1,1.6,7.1,1.8,0.3,1.2,1.1,1.4,8.3,2.8,5.3,5.1,0.0,2.2,0.0,1.5,3.6,3.0,45.3,7.8,0.302,0.2612,0.2898,0.7224,0.3143,1.8897,0.3469,0.2735,0.0367,0.0571,0.0286,0.4367,0.8326,0.0122,0.2286,0.2286,0.2286,0.3918,0.0,0.0,0.3306,0.9796,1.702,0.302,4.6529,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8406,326,572,155,76,107,56,75,85,21,25,0,19,161,129,2,4,9.5,1.1,2.5,1.2,1.7,0.9,1.2,1.3,0.3,0.4,0.0,0.7,2.6,2.0,0.0,0.1
44,Rhode Island,RI,44001,Bristol,44001030901,"Census Tract 309.01, Bristol County, Rhode Island",2.510866093832,6052,854,2180,157,2138,159,627,312,59,56,517,170,911,450,26,32,1299,185,987,245,357,133,25,44,113,110,350,164,0,26,0,19,13,28,23,39,180,80,10.6,5.1,2.0,1.9,24.2,7.7,19.3,7.2,0.4,0.5,21.5,3.4,16.3,3.3,6.1,2.5,1.2,2.1,1.9,1.9,5.8,2.6,0.0,1.2,0.0,1.9,0.6,1.3,1.1,1.8,3.0,1.3,0.3306,0.1184,0.2612,0.8408,0.0367,1.5877,0.2286,0.7265,0.3143,0.0286,0.0898,0.5388,1.698,0.1265,0.1102,0.1102,0.1102,0.0,0.0,0.3673,0.0898,0.8286,1.2857,0.1551,4.6816,0.0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,655,1227,0,19,250,138,31,49,0,19,0,19,69,68,0,19,11.2,1.7,0.0,0.7,4.1,2.3,0.5,0.8,0.0,0.7,0.0,0.7,1.1,1.1,0.0,0.7
44,Rhode Island,RI,44001,Bristol,44001030902,"Census Tract 309.02, Bristol County, Rhode Island",4.548236772168,6410,741,3158,231,2619,265,441,180,121,110,801,207,472,187,106,77,1691,253,1046,184,804,370,144,93,19,76,600,284,289,166,0,19,0,26,69,63,541,199,7.5,2.9,3.9,3.3,30.6,7.3,9.9,3.4,1.7,1.3,26.4,3.8,16.3,2.2,12.9,5.5,5.5,3.5,0.3,1.2,9.4,4.3,9.2,5.2,0.0,1.3,0.0,1.0,2.6,2.5,8.4,2.9,0.1959,0.3184,0.5633,0.551,0.2082,1.8368,0.3388,0.8939,0.3143,0.4939,0.5347,0.2,2.4368,0.4898,0.2571,0.2571,0.2571,0.5143,0.0,0.0,0.2531,0.9306,1.698,0.298,6.2287,0.3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6096,382,1026,55,61,185,187,110,77,0,19,0,19,124,85,126,169,6.5,0.8,0.9,0.9,2.9,2.9,1.7,1.2,0.0,0.7,0.0,0.7,1.9,1.3,2.0,2.7
44,Rhode Island,RI,44003,Kent,44003020101,"Census Tract 201.01, Kent County, Rhode Island",2.505497731624,6598,627,3042,339,2989,342,906,327,128,102,768,247,362,186,154,127,1430,321,1042,161,727,305,248,223,211,149,1130,434,947,284,0,19,70,68,258,235,0,19,13.9,4.8,3.1,2.6,25.7,7.7,7.1,3.6,2.3,1.9,21.7,4.3,15.8,1.9,11.0,4.4,8.3,7.4,3.4,2.4,17.1,6.4,31.1,8.7,0.0,1.4,2.3,2.3,8.6,7.4,0.0,0.3,0.4612,0.2327,0.3388,0.4082,0.2857,1.7266,0.3102,0.7347,0.2653,0.3184,0.7224,0.6898,2.7306,0.6449,0.4694,0.4694,0.4694,0.9429,0.0,0.7184,0.6041,0.0,2.2654,0.5469,7.192,0.4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5986,328,883,0,19,656,381,412,195,0,19,0,19,62,67,0,19,5.0,0.5,0.0,0.6,9.9,5.7,6.2,2.9,0.0,0.6,0.0,0.6,0.9,1.0,0.0,0.6
44,Rhode Island,RI,44003,Kent,44003020102,"Census Tract 201.02, Kent County, Rhode Island",1.019779938338,4962,693,2252,300,2133,336,957,532,142,179,870,333,117,75,358,194,907,186,853,273,897,385,17,29,33,64,428,211,414,178,0,14,4,23,79,102,98,83,19.7,10.6,5.0,6.2,40.8,14.2,3.3,2.2,7.4,3.8,18.3,3.9,17.2,4.9,18.5,6.2,0.8,1.4,0.7,1.4,8.6,4.1,18.4,7.5,0.0,1.9,0.2,1.1,3.7,4.7,2.0,1.6,0.6408,0.502,0.8163,0.1388,0.8245,2.9224,0.6571,0.5837,0.4082,0.849,0.0449,0.302,2.1878,0.3429,0.2408,0.2408,0.2408,0.7633,0.0,0.3184,0.3347,0.7306,2.147,0.498,7.498,0.5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,340,980,41,51,156,104,134,147,0,14,0,14,97,97,0,14,7.0,1.0,0.8,1.0,3.1,2.1,2.7,3.0,0.0,0.9,0.0,0.9,2.0,2.0,0.0,0.9
44,Rhode Island,RI,44003,Kent,44003020200,"Census Tract 202, Kent County, Rhode Island",1.116341731926,4628,699,2391,268,2177,269,772,316,15,27,653,200,280,125,149,106,626,91,1027,299,659,195,237,110,34,66,832,315,705,215,0,14,89,86,235,132,21,10,16.7,6.3,0.6,1.1,30.0,8.4,8.2,4.0,3.2,2.4,13.5,3.0,22.2,5.5,14.2,5.0,10.9,4.9,0.8,1.5,18.0,6.2,29.5,8.4,0.0,1.8,4.1,3.9,10.8,6.1,0.5,0.2,0.5673,0.0286,0.5306,0.4653,0.4367,2.0285,0.3918,0.2735,0.7265,0.6,0.8122,0.3265,2.7387,0.649,0.4939,0.4939,0.4939,0.9306,0.0,0.8408,0.6776,0.4939,2.9429,0.8367,8.204,0.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5073,781,1098,37,45,592,278,51,80,0,14,0,14,111,96,41,67,17.0,2.6,0.8,1.0,12.8,5.5,1.1,1.7,0.0,0.9,0.0,0.9,2.4,2.1,0.9,1.4
44,Rhode Island,RI,44003,Kent,44003020300,"Census Tract 203, Kent County, Rhode Island",0.842868001938,5516,639,3017,300,2728,330,1444,619,29,43,1325,326,555,239,49,67,872,202,969,349,1455,448,181,137,91,149,657,316,511,152,0,19,115,115,511,193,9,7,26.2,10.8,1.0,1.5,48.6,10.4,14.0,6.0,0.9,1.2,15.8,4.0,17.6,6.0,26.4,7.8,6.6,5.0,1.7,2.9,11.9,5.6,16.9,4.7,0.0,1.4,4.2,4.2,18.7,7.2,0.2,0.1,0.751,0.0449,0.9224,0.7306,0.0816,2.5305,0.5429,0.4122,0.4408,0.9714,0.6204,0.5061,2.9509,0.7347,0.3347,0.3347,0.3347,0.7184,0.0,0.8449,0.8612,0.2653,2.6898,0.7347,8.5059,0.6857,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3526,1190,933,368,283,157,113,8,12,0,19,0,19,103,74,21,36,21.6,2.5,6.7,5.3,2.8,2.0,0.1,0.2,0.0,0.8,0.0,0.8,1.9,1.3,0.4,0.6
44,Rhode Island,RI,44003,Kent,44003020400,"Census Tract 204, Kent County, Rhode Island",0.662898909902,3222,623,1315,170,1216,190,498,314,164,94,385,141,359,155,185,129,368,125,674,258,362,126,83,50,55,62,582,241,64,52,0,14,127,121,97,80,9,4,15.5,9.3,8.2,4.7,31.7,10.5,16.4,6.6,5.7,3.7,11.4,3.2,20.9,6.9,11.2,4.0,6.8,4.0,1.8,2.0,18.1,6.6,4.9,3.9,0.0,3.2,10.4,9.8,8.0,6.5,0.3,0.1,0.5184,0.8,0.5918,0.7796,0.7347,3.4245,0.7796,0.2204,0.6449,0.3347,0.6327,0.5306,2.3633,0.4408,0.5061,0.5061,0.5061,0.3673,0.0,0.9837,0.5755,0.3551,2.2816,0.5592,8.5755,0.6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1188,231,880,9,14,317,167,49,72,27,41,0,14,180,155,0,14,7.2,1.4,0.3,0.4,9.8,5.1,1.5,2.2,0.8,1.2,0.0,1.3,5.6,4.9,0.0,1.3
44,Rhode Island,RI,44003,Kent,44003020500,"Census Tract 205, Kent County, Rhode Island",1.684538315472,4011,541,1968,213,1791,215,640,254,170,86,581,144,308,126,123,123,729,96,628,172,554,129,20,19,17,57,901,430,210,62,0,14,85,61,195,77,17,19,16.0,6.0,7.0,3.6,32.4,7.0,10.2,4.2,3.1,3.0,18.2,3.2,15.7,3.7,13.8,3.5,1.1,1.1,0.4,1.5,22.5,10.3,10.7,2.9,0.0,2.1,4.7,3.4,10.9,4.3,0.4,0.5,0.5306,0.7388,0.6041,0.5714,0.4122,2.8571,0.6245,0.5755,0.2531,0.5796,0.0694,0.2367,1.7143,0.1347,0.5878,0.5878,0.5878,0.5592,0.0,0.8776,0.6816,0.4449,2.5633,0.702,7.7225,0.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,318,779,76,68,462,361,179,170,0,14,0,14,184,145,0,14,8.0,1.1,1.9,1.7,11.5,8.3,4.5,4.3,0.0,1.1,0.0,1.1,4.6,3.6,0.0,1.1
44,Rhode Island,RI,44003,Kent,44003020601,"Census Tract 206.01, Kent County, Rhode Island",3.728437206424,6002,591,2405,286,2354,287,714,338,159,85,479,183,276,148,134,123,669,149,1260,253,626,233,63,56,4,74,474,236,121,67,0,19,0,26,13,22,160,108,12.2,5.6,4.3,2.3,20.3,7.4,6.3,3.4,2.3,2.1,11.1,2.6,21.0,3.7,10.8,3.8,2.7,2.4,0.1,1.3,7.9,3.9,5.0,2.7,0.0,1.7,0.0,1.1,0.6,0.9,2.7,1.8,0.4122,0.3918,0.1714,0.3469,0.2857,1.608,0.2571,0.1959,0.649,0.302,0.2245,0.1306,1.502,0.0612,0.2122,0.2122,0.2122,0.3714,0.0,0.0,0.0327,0.8082,1.2123,0.1388,4.5345,0.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,77,813,0,19,242,154,2,6,0,19,0,19,216,176,14,23,1.3,13.9,0.0,0.7,4.0,2.6,0.0,0.1,0.0,0.7,0.0,0.7,3.6,2.9,0.2,0.4
44,Rhode Island,RI,44003,Kent,44003020602,"Census Tract 206.02, Kent County, Rhode Island",2.512012816772,3416,474,1609,147,1548,115,616,225,57,49,458,166,273,104,217,158,652,177,535,183,598,188,130,100,15,61,275,189,0,19,262,68,84,90,49,46,7,4,18.0,6.1,2.9,2.5,29.6,10.5,10.5,4.0,6.4,4.7,19.1,4.9,15.7,4.9,17.6,5.7,8.4,6.4,0.5,1.8,8.1,5.4,0.0,1.2,16.3,4.1,5.4,5.8,3.2,3.0,0.2,0.1,0.6,0.2122,0.5143,0.5796,0.7755,2.6816,0.5796,0.649,0.2531,0.8163,0.7306,0.2653,2.7143,0.6367,0.2245,0.2245,0.2245,0.0,1.0,0.898,0.302,0.2653,2.4653,0.6367,8.0857,0.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3000,274,681,3,5,155,153,78,105,0,14,0,14,30,31,9,17,8.0,1.1,0.1,0.1,4.5,4.6,2.3,3.1,0.0,1.2,0.0,1.2,0.9,0.9,0.3,0.5
44,Rhode Island,RI,44003,Kent,44003020603,"Census Tract 206.03, Kent County, Rhode Island",3.222621192508,6398,712,2990,273,2928,257,1572,550,245,163,829,255,365,196,102,105,1335,276,964,230,1573,370,55,72,154,140,380,258,207,97,122,60,67,68,126,97,7,5,24.6,8.2,6.8,4.3,28.3,8.3,7.3,4.1,1.6,1.7,20.9,4.3,15.1,3.2,24.6,5.7,1.9,2.5,2.5,2.2,5.9,4.0,6.9,3.2,4.1,2.1,2.3,2.3,4.3,3.3,0.1,0.1,0.7061,0.7102,0.449,0.4286,0.1918,2.4857,0.5306,0.702,0.2204,0.9592,0.1551,0.6,2.6367,0.6,0.1143,0.1143,0.1143,0.4449,0.9224,0.7184,0.3755,0.1673,2.6285,0.7184,7.8652,0.5878,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,5112,614,1054,1,2,305,245,42,59,0,19,0,19,0,19,32,51,9.6,1.1,0.0,0.1,4.8,3.9,0.7,0.9,0.0,0.7,0.0,0.7,0.0,0.7,0.5,0.8
44,Rhode Island,RI,44003,Kent,44003020604,"Census Tract 206.04, Kent County, Rhode Island",1.657740133958,5469,592,2752,315,2497,336,1398,557,106,112,890,318,292,116,153,105,928,204,977,249,1237,416,419,269,69,99,584,260,711,293,0,19,63,78,141,76,6,4,25.8,9.9,3.7,4.0,35.6,11.8,7.3,2.9,2.8,1.9,17.0,3.9,17.9,4.1,22.6,6.6,16.8,10.5,1.3,1.9,10.7,4.6,25.8,10.2,0.0,1.5,2.5,3.1,5.6,3.2,0.1,0.1,0.7306,0.2816,0.6939,0.4286,0.3551,2.4898,0.5347,0.5061,0.4857,0.9469,0.9102,0.4735,3.3224,0.8735,0.2939,0.2939,0.2939,0.9061,0.0,0.7429,0.4408,0.1673,2.2571,0.5429,8.3632,0.6571,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,3,2022,341,862,109,101,269,159,93,147,0,19,0,19,113,100,0,19,6.2,0.7,2.0,1.8,4.9,2.9,1.7,2.6,0.0,0.8,0.0,0.8,2.1,1.8,0.0,0.8
44,Rhode Island,RI,44003,Kent,44003020701,"Census Tract 207.01, Kent County, Rhode Island",21.989611607312,1831,285,713,81,670,86,132,95,12,13,168,62,148,54,66,40,359,106,392,135,378,157,32,25,12,56,93,69,0,19,0,14,0,19,5,7,32,14,7.4,5.2,1.4,1.5,25.1,8.7,11.2,4.1,3.7,2.2,19.6,6.5,21.4,6.6,21.0,6.1,4.8,3.7,0.7,3.1,5.1,3.7,0.0,2.7,0.0,5.8,0.0,2.8,0.7,1.1,1.7,0.7,0.1837,0.0612,0.3143,0.6122,0.502,1.6734,0.2816,0.6653,0.6776,0.9184,0.4776,0.302,3.0409,0.7633,0.0857,0.0857,0.0857,0.0,0.0,0.0,0.0408,0.6939,0.7347,0.049,5.5347,0.2082,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,559,218,405,18,23,4,6,47,57,0,14,0,14,24,25,0,14,12.1,1.9,1.0,1.2,0.2,0.3,2.6,3.2,0.0,2.3,0.0,2.3,1.3,1.3,0.0,2.3
44,Rhode Island,RI,44003,Kent,44003020702,"Census Tract 207.02, Kent County, Rhode Island",16.925837545072,4648,514,1873,170,1746,175,491,234,53,39,300,93,194,86,76,57,1015,196,854,198,452,129,56,34,0,56,112,90,0,19,153,68,0,19,33,39,54,21,10.7,5.0,2.1,1.6,17.2,5.0,5.7,2.4,1.7,1.2,21.8,4.1,18.4,3.7,9.8,3.0,3.2,1.9,0.0,1.2,2.4,1.9,0.0,1.0,8.2,3.6,0.0,1.1,1.9,2.2,1.2,0.4,0.3429,0.1306,0.0939,0.2939,0.2082,1.0695,0.0939,0.7429,0.5061,0.2122,0.3102,0.0,1.7714,0.1469,0.0245,0.0245,0.0245,0.0,0.9837,0.0,0.1469,0.6449,1.7755,0.3347,4.6409,0.0816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1886,224,741,17,26,10,16,2,4,0,14,0,14,83,83,0,14,4.9,0.6,0.4,0.6,0.2,0.3,0.0,0.1,0.0,0.9,0.0,0.9,1.8,1.7,0.0,0.9
44,Rhode Island,RI,44003,Kent,44003020703,"Census Tract 207.03, Kent County, Rhode Island",9.025605680542,6983,916,2695,228,2423,247,336,159,159,101,261,112,208,113,119,109,873,292,1653,435,492,170,43,45,5,74,147,124,76,50,186,96,70,81,0,19,148,83,4.9,2.2,4.1,2.7,10.8,4.5,4.2,2.4,1.7,1.6,12.5,3.6,23.7,5.4,7.2,2.7,1.8,1.8,0.1,1.1,2.1,1.8,2.8,1.8,6.9,3.5,2.9,3.3,0.0,1.7,2.1,1.2,0.0694,0.3633,0.0245,0.2,0.2082,0.8654,0.0653,0.2571,0.7837,0.0612,0.1388,0.1306,1.3714,0.0408,0.0122,0.0122,0.0122,0.2694,0.9633,0.7673,0.0,0.7469,2.7469,0.7551,4.9959,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6297,529,1354,6,13,50,63,0,19,0,19,0,19,91,101,0,19,7.7,1.1,0.1,0.2,0.7,0.9,0.0,0.6,0.0,0.6,0.0,0.6,1.3,1.5,0.0,0.6
